data,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,WS2M,ano,mes,dia_semana,trimestre,amplitude,dia_chuvoso,T2M_mm30
2022-06-01,14.27,16.87,11.68,0.0,74.7,4.17,2022,6,2,2,5.190000000000001,0,18.187333333333335
2022-06-02,15.12,17.93,12.31,0.0,77.3,1.68,2022,6,3,2,5.619999999999999,0,18.067999999999998
2022-06-03,16.24,20.41,12.07,0.0,73.2,4.0,2022,6,4,2,8.34,0,17.988000000000003
2022-06-04,14.37,18.03,10.72,0.0,72.3,5.3,2022,6,5,2,7.3100000000000005,0,17.927666666666667
2022-06-05,16.45,21.28,11.63,0.0,69.5,4.74,2022,6,6,2,9.65,0,17.674
2022-06-06,17.22,20.57,13.87,0.0,75.6,5.88,2022,6,0,2,6.700000000000001,0,17.616333333333333
2022-06-07,17.92,22.55,13.29,0.0,64.9,6.29,2022,6,1,2,9.260000000000002,0,17.63266666666667
2022-06-08,20.72,24.7,16.74,0.0,78.7,2.36,2022,6,2,2,7.960000000000001,0,17.601
2022-06-09,17.41,21.4,13.42,0.0,75.5,2.26,2022,6,3,2,7.979999999999999,0,17.481333333333332
2022-06-10,19.37,23.48,15.26,0.0,72.3,5.2,2022,6,4,2,8.22,0,17.483333333333334
2022-06-11,19.46,23.34,15.57,2.28,81.9,4.22,2022,6,5,2,7.77,1,17.262
2022-06-12,19.44,22.45,16.43,0.0,68.5,3.11,2022,6,6,2,6.02,0,17.209999999999997
2022-06-13,17.3,21.61,12.98,0.0,79.5,1.6,2022,6,0,2,8.629999999999999,0,17.256666666666668
2022-06-14,19.34,23.29,15.4,0.0,69.4,4.9,2022,6,1,2,7.889999999999999,0,17.155666666666665
2022-06-15,16.8,19.56,14.04,0.0,75.5,3.7,2022,6,2,2,5.52,0,17.006
2022-06-16,16.66,21.34,11.99,0.0,76.7,1.31,2022,6,3,2,9.35,0,16.908666666666665
2022-06-17,15.44,20.43,10.44,0.0,76.7,7.01,2022,6,4,2,9.99,0,17.002333333333333
2022-06-18,15.49,20.08,10.91,0.0,73.7,4.17,2022,6,5,2,9.169999999999998,0,17.117666666666665
2022-06-19,15.69,18.55,12.82,0.0,78.7,2.68,2022,6,6,2,5.73,0,17.14466666666667
2022-06-20,17.12,21.05,13.19,0.0,81.3,3.64,2022,6,0,2,7.860000000000001,0,17.235
2022-06-21,17.07,21.01,13.13,0.0,75.3,2.82,2022,6,1,2,7.880000000000001,0,17.169333333333334
2022-06-22,18.13,21.13,15.13,0.0,77.6,4.67,2022,6,2,2,5.999999999999998,0,17.248666666666665
2022-06-23,11.4,14.54,8.27,0.0,77.6,4.15,2022,6,3,2,6.27,0,17.21066666666667
2022-06-24,18.06,21.85,14.26,0.0,79.3,5.12,2022,6,4,2,7.590000000000002,0,17.119666666666667
2022-06-25,15.62,18.97,12.28,0.0,78.6,6.51,2022,6,5,2,6.6899999999999995,0,17.084
2022-06-26,15.8,18.65,12.96,0.0,71.2,9.67,2022,6,6,2,5.689999999999998,0,16.971666666666668
2022-06-27,20.62,24.4,16.83,0.0,75.5,2.68,2022,6,0,2,7.57,0,16.875999999999998
2022-06-28,16.76,20.2,13.31,0.0,73.4,6.17,2022,6,1,2,6.889999999999999,0,16.743666666666666
2022-06-29,16.45,19.32,13.59,0.0,73.1,5.2,2022,6,2,2,5.73,0,16.77
2022-06-30,15.52,19.34,11.7,0.0,68.1,2.74,2022,6,3,2,7.640000000000001,0,16.83233333333333
2022-07-01,17.08,21.93,12.24,0.0,73.1,3.34,2022,7,4,3,9.69,0,16.823666666666664
2022-07-02,18.58,23.32,13.85,0.0,72.6,4.59,2022,7,5,3,9.47,0,16.833000000000002
2022-07-03,17.05,20.16,13.94,0.0,73.3,1.42,2022,7,6,3,6.220000000000001,0,16.932666666666666
2022-07-04,17.08,20.96,13.2,0.0,72.1,1.27,2022,7,0,3,7.760000000000002,0,16.972333333333335
2022-07-05,14.48,19.38,9.57,0.0,71.4,2.52,2022,7,1,3,9.809999999999999,0,17.127333333333336
2022-07-06,19.6,23.12,16.08,0.0,81.1,9.99,2022,7,2,3,7.040000000000003,0,17.179666666666666
2022-07-07,16.78,19.7,13.86,0.0,68.5,3.82,2022,7,3,3,5.84,0,17.178
2022-07-08,17.99,21.5,14.49,0.0,78.0,4.97,2022,7,4,3,7.01,0,17.201
2022-07-09,16.34,19.51,13.16,0.0,74.1,5.08,2022,7,5,3,6.350000000000001,0,17.442333333333334
2022-07-10,16.0,18.69,13.31,0.0,70.5,2.38,2022,7,6,3,5.380000000000001,0,17.413666666666664
2022-07-11,16.59,20.16,13.01,0.0,73.1,4.21,2022,7,0,3,7.15,0,17.527666666666665
2022-07-12,15.47,19.78,11.17,0.0,74.7,4.36,2022,7,1,3,8.610000000000001,0,17.575666666666667
2022-07-13,18.09,22.96,13.23,0.0,80.3,2.53,2022,7,2,3,9.73,0,17.625
2022-07-14,21.21,23.9,18.52,0.0,77.1,4.99,2022,7,3,3,5.379999999999999,0,17.644333333333336
2022-07-15,16.54,19.09,13.98,0.0,70.4,5.6,2022,7,4,3,5.109999999999999,0,17.62
2022-07-16,16.94,19.76,14.12,0.0,76.5,11.76,2022,7,5,3,5.640000000000002,0,17.601666666666667
2022-07-17,18.43,21.89,14.97,0.0,72.1,1.96,2022,7,6,3,6.92,0,17.562
2022-07-18,16.68,20.31,13.04,0.0,72.7,3.46,2022,7,0,3,7.27,0,17.525333333333332
2022-07-19,20.34,23.68,17.0,0.0,72.8,6.21,2022,7,1,3,6.68,0,17.616
2022-07-20,18.69,23.47,13.9,0.0,67.4,3.08,2022,7,2,3,9.569999999999999,0,17.613
2022-07-21,17.02,20.14,13.9,0.0,71.3,2.35,2022,7,3,3,6.24,0,17.755
2022-07-22,18.82,21.74,15.9,0.0,72.5,1.94,2022,7,4,3,5.839999999999998,0,17.722
2022-07-23,18.64,23.17,14.11,12.02,70.1,2.73,2022,7,5,3,9.060000000000002,1,17.740333333333332
2022-07-24,17.2,21.36,13.04,0.0,65.2,2.1,2022,7,6,3,8.32,0,17.742
2022-07-25,19.04,22.89,15.19,4.14,69.9,2.72,2022,7,0,3,7.700000000000001,1,17.817
2022-07-26,17.24,21.57,12.91,0.0,71.5,6.67,2022,7,1,3,8.66,0,17.869333333333334
2022-07-27,22.1,25.94,18.25,0.0,75.9,4.0,2022,7,2,3,7.690000000000001,0,17.976
2022-07-28,17.34,20.09,14.6,0.0,77.8,3.47,2022,7,3,3,5.49,0,18.002333333333333
2022-07-29,15.72,18.85,12.59,0.0,74.6,2.72,2022,7,4,3,6.260000000000002,0,18.057666666666666
2022-07-30,14.97,18.34,11.59,0.0,76.5,1.26,2022,7,5,3,6.75,0,17.949666666666666
2022-07-31,15.89,20.02,11.77,0.0,77.7,4.14,2022,7,6,3,8.25,0,18.01266666666667
2022-08-01,17.48,21.06,13.91,0.0,70.5,1.91,2022,8,0,3,7.149999999999999,0,18.05
2022-08-02,19.77,23.37,16.17,0.0,76.1,1.75,2022,8,1,3,7.199999999999999,0,18.003333333333334
2022-08-03,16.99,21.93,12.05,0.0,80.9,2.73,2022,8,2,3,9.879999999999999,0,17.980666666666664
2022-08-04,18.74,21.38,16.09,0.0,75.4,4.78,2022,8,3,3,5.289999999999999,0,17.81833333333333
2022-08-05,18.61,23.26,13.97,0.0,76.4,2.89,2022,8,4,3,9.290000000000001,0,17.91866666666667
2022-08-06,17.33,21.97,12.7,0.0,74.3,6.9,2022,8,5,3,9.27,0,17.985333333333337
2022-08-07,18.04,21.03,15.06,0.0,86.1,4.7,2022,8,6,3,5.970000000000001,0,17.949
2022-08-08,18.59,23.04,14.13,0.0,78.5,3.29,2022,8,0,3,8.909999999999998,0,17.936
2022-08-09,17.57,21.09,14.05,0.0,75.7,1.43,2022,8,1,3,7.039999999999999,0,17.939
2022-08-10,19.79,24.58,15.01,0.0,73.4,5.34,2022,8,2,3,9.569999999999999,0,17.949666666666666
2022-08-11,16.26,18.78,13.74,2.02,60.9,1.88,2022,8,3,3,5.040000000000001,1,17.908
2022-08-12,19.75,23.0,16.5,0.0,67.3,2.66,2022,8,4,3,6.5,0,17.871666666666666
2022-08-13,17.97,20.86,15.08,0.0,67.3,2.72,2022,8,5,3,5.779999999999999,0,17.75566666666667
2022-08-14,18.43,21.11,15.75,0.0,73.8,1.43,2022,8,6,3,5.359999999999999,0,17.841333333333335
2022-08-15,18.06,22.02,14.11,0.0,76.2,5.32,2022,8,0,3,7.91,0,17.924
2022-08-16,17.03,21.6,12.46,0.0,75.4,2.11,2022,8,1,3,9.14,0,17.986666666666668
2022-08-17,16.0,20.31,11.69,0.0,68.8,2.49,2022,8,2,3,8.62,0,17.976333333333333
2022-08-18,15.47,18.09,12.86,0.0,69.1,6.56,2022,8,3,3,5.23,0,17.95133333333333
2022-08-19,21.7,24.57,18.83,0.0,69.6,2.77,2022,8,4,3,5.740000000000002,0,18.042666666666666
2022-08-20,19.02,23.7,14.34,0.0,78.2,1.91,2022,8,5,3,9.36,0,18.078666666666667
2022-08-21,17.73,22.26,13.2,0.0,79.9,1.19,2022,8,6,3,9.060000000000002,0,18.233333333333334
2022-08-22,18.25,22.48,14.03,0.0,71.6,4.91,2022,8,0,3,8.450000000000001,0,18.26366666666667
2022-08-23,17.29,21.33,13.26,0.0,70.5,4.02,2022,8,1,3,8.069999999999999,0,18.343999999999998
2022-08-24,19.36,22.32,16.39,0.0,73.1,1.17,2022,8,2,3,5.93,0,18.311
2022-08-25,15.99,20.11,11.88,0.0,71.0,3.17,2022,8,3,3,8.229999999999999,0,18.341333333333335
2022-08-26,21.01,24.9,17.11,0.0,73.5,2.42,2022,8,4,3,7.789999999999999,0,18.256000000000004
2022-08-27,13.86,17.89,9.84,0.0,73.6,1.8,2022,8,5,3,8.05,0,18.372333333333337
2022-08-28,18.29,22.35,14.23,0.0,71.1,8.79,2022,8,6,3,8.120000000000001,0,18.423000000000002
2022-08-29,17.45,20.94,13.97,0.0,75.4,3.81,2022,8,0,3,6.970000000000001,0,18.433333333333334
2022-08-30,17.77,22.5,13.04,0.0,69.8,6.03,2022,8,1,3,9.46,0,18.538666666666664
2022-08-31,17.17,20.78,13.57,0.0,68.0,4.29,2022,8,2,3,7.210000000000001,0,18.545666666666666
2022-09-01,19.02,22.36,15.69,0.0,67.5,4.88,2022,9,3,3,6.67,0,18.652
2022-09-02,19.73,24.59,14.86,0.0,81.6,7.01,2022,9,4,3,9.73,0,18.714000000000002
2022-09-03,19.82,24.06,15.58,0.0,72.1,4.22,2022,9,5,3,8.479999999999999,0,18.81
2022-09-04,23.25,26.6,19.9,0.0,76.0,5.95,2022,9,6,3,6.700000000000003,0,18.776333333333334
2022-09-05,18.24,20.89,15.58,7.69,81.0,2.09,2022,9,0,3,5.3100000000000005,1,18.913333333333334
2022-09-06,20.45,23.31,17.59,0.0,69.1,2.87,2022,9,1,3,5.719999999999999,0,18.872666666666664
2022-09-07,17.6,22.07,13.12,0.0,77.5,2.52,2022,9,2,3,8.950000000000001,0,18.980999999999998
2022-09-08,18.48,22.22,14.73,0.0,70.4,2.56,2022,9,3,3,7.489999999999998,0,19.000999999999998
2022-09-09,17.23,21.66,12.8,0.0,76.5,2.85,2022,9,4,3,8.86,0,19.106999999999996
2022-09-10,19.75,22.76,16.74,0.0,81.5,1.98,2022,9,5,3,6.020000000000003,0,19.242666666666665
2022-09-11,21.27,24.03,18.51,0.0,77.7,5.41,2022,9,6,3,5.52,0,19.201999999999998
2022-09-12,18.28,21.88,14.67,14.11,73.3,7.43,2022,9,0,3,7.209999999999999,1,19.382666666666662
2022-09-13,21.59,24.21,18.97,0.0,77.0,4.56,2022,9,1,3,5.240000000000002,0,19.465
2022-09-14,18.27,22.43,14.11,0.0,75.8,2.9,2022,9,2,3,8.32,0,19.59733333333333
2022-09-15,20.22,23.53,16.92,0.0,61.2,7.69,2022,9,3,3,6.609999999999999,0,19.689666666666664
2022-09-16,17.86,21.68,14.03,0.0,73.4,2.12,2022,9,4,3,7.65,0,19.86466666666667
2022-09-17,18.35,22.15,14.56,0.0,73.1,6.3,2022,9,5,3,7.589999999999998,0,19.908
2022-09-18,20.69,23.82,17.55,0.0,78.8,2.05,2022,9,6,3,6.27,0,19.949
2022-09-19,23.13,26.6,19.66,0.0,74.3,7.44,2022,9,0,3,6.940000000000001,0,20.025
2022-09-20,16.51,19.18,13.84,0.0,76.4,1.25,2022,9,1,3,5.34,0,19.986666666666665
2022-09-21,21.5,25.39,17.62,0.0,73.8,2.02,2022,9,2,3,7.77,0,20.077333333333332
2022-09-22,17.89,22.48,13.3,0.0,67.8,1.84,2022,9,3,3,9.18,0,20.113
2022-09-23,22.54,25.61,19.46,0.0,67.5,7.21,2022,9,4,3,6.149999999999999,0,20.33566666666667
2022-09-24,20.06,23.09,17.02,0.0,73.7,6.35,2022,9,5,3,6.07,0,20.436333333333334
2022-09-25,19.79,23.17,16.41,0.0,75.8,4.2,2022,9,6,3,6.760000000000002,0,20.615666666666662
2022-09-26,19.28,22.34,16.21,0.0,70.0,3.49,2022,9,0,3,6.129999999999999,0,20.759
2022-09-27,20.76,25.18,16.33,0.0,72.8,5.96,2022,9,1,3,8.850000000000001,0,20.785666666666664
2022-09-28,21.42,26.34,16.51,0.0,73.8,2.61,2022,9,2,3,9.829999999999998,0,20.808666666666667
2022-09-29,20.54,24.21,16.86,0.0,73.6,4.9,2022,9,3,3,7.350000000000001,0,20.842
2022-09-30,22.42,24.97,19.87,0.0,71.5,5.64,2022,9,4,3,5.099999999999998,0,21.003
2022-10-01,20.32,22.91,17.73,0.0,82.0,2.3,2022,10,5,4,5.18,0,21.072333333333333
2022-10-02,20.96,25.38,16.54,0.0,74.4,2.23,2022,10,6,4,8.84,0,21.170333333333335
2022-10-03,22.1,26.91,17.29,0.0,72.7,3.05,2022,10,0,4,9.620000000000001,0,21.279
2022-10-04,22.1,26.5,17.7,0.0,80.2,2.43,2022,10,1,4,8.8,0,21.250333333333334
2022-10-05,20.96,25.45,16.48,0.0,73.1,3.83,2022,10,2,4,8.969999999999999,0,21.176666666666666
2022-10-06,21.52,25.56,17.48,0.0,84.3,2.17,2022,10,3,4,8.079999999999998,0,21.295333333333335
2022-10-07,24.28,27.0,21.55,0.0,79.0,2.8,2022,10,4,4,5.449999999999999,0,21.398666666666667
2022-10-08,21.5,25.3,17.71,15.63,71.1,3.93,2022,10,5,4,7.59,1,21.484333333333332
2022-10-09,22.61,27.43,17.78,0.0,76.6,2.99,2022,10,6,4,9.649999999999999,0,21.507333333333335
2022-10-10,24.05,28.4,19.71,0.0,79.2,3.54,2022,10,0,4,8.689999999999998,0,21.543666666666663
2022-10-11,22.07,26.64,17.5,0.0,81.2,8.18,2022,10,1,4,9.14,0,21.579
2022-10-12,18.97,23.06,14.88,0.0,72.8,1.99,2022,10,2,4,8.179999999999998,0,21.599666666666668
2022-10-13,22.59,27.07,18.11,0.0,84.2,3.92,2022,10,3,4,8.96,0,21.604666666666667
2022-10-14,23.1,26.01,20.2,0.0,77.2,2.98,2022,10,4,4,5.810000000000002,0,21.535
2022-10-15,22.3,26.83,17.77,0.0,75.5,4.24,2022,10,5,4,9.059999999999999,0,21.576000000000004
2022-10-16,20.8,24.78,16.83,0.0,82.1,3.89,2022,10,6,4,7.950000000000003,0,21.476
2022-10-17,21.61,25.54,17.67,0.0,74.7,3.43,2022,10,0,4,7.869999999999997,0,21.461333333333336
2022-10-18,19.83,24.46,15.21,0.0,76.2,1.7,2022,10,1,4,9.25,0,21.44
2022-10-19,20.92,23.86,17.99,0.0,71.1,3.74,2022,10,2,4,5.870000000000001,0,21.488666666666667
2022-10-20,20.07,22.71,17.42,0.0,78.8,4.42,2022,10,3,4,5.289999999999999,0,21.392666666666667
2022-10-21,24.6,28.52,20.69,0.0,80.9,4.17,2022,10,4,4,7.829999999999998,0,21.421666666666667
2022-10-22,20.46,24.75,16.17,6.56,81.9,5.77,2022,10,5,4,8.579999999999998,1,21.466
2022-10-23,23.23,27.81,18.66,31.8,73.9,2.85,2022,10,6,4,9.149999999999999,1,21.447333333333333
2022-10-24,21.15,25.76,16.54,24.48,74.0,3.0,2022,10,0,4,9.220000000000002,1,21.446
2022-10-25,20.85,24.43,17.26,0.0,79.1,5.94,2022,10,1,4,7.169999999999998,0,21.519333333333336
2022-10-26,19.9,23.51,16.28,0.0,78.3,2.44,2022,10,2,4,7.23,0,21.455333333333332
2022-10-27,20.91,25.1,16.72,0.0,72.9,5.88,2022,10,3,4,8.380000000000003,0,21.512666666666668
2022-10-28,19.33,23.11,15.55,0.0,74.5,9.96,2022,10,4,4,7.559999999999999,0,21.504
2022-10-29,21.77,24.89,18.64,0.0,83.1,2.26,2022,10,5,4,6.25,0,21.525
2022-10-30,19.42,23.39,15.45,0.0,80.9,14.17,2022,10,6,4,7.940000000000001,0,21.579
2022-10-31,19.88,23.79,15.96,0.0,79.2,2.7,2022,10,0,4,7.829999999999998,0,21.576
2022-11-01,20.32,24.04,16.61,0.0,78.0,3.78,2022,11,1,4,7.43,0,21.76533333333333
2022-11-02,23.56,27.56,19.55,0.0,71.4,4.93,2022,11,2,4,8.009999999999998,0,21.845666666666666
2022-11-03,19.22,22.89,15.54,0.0,76.8,1.7,2022,11,3,4,7.350000000000001,0,22.037333333333333
2022-11-04,21.83,25.16,18.49,0.0,76.9,11.65,2022,11,4,4,6.670000000000002,0,22.037333333333333
2022-11-05,22.85,27.26,18.45,0.0,77.9,4.21,2022,11,5,4,8.810000000000002,0,22.09466666666667
2022-11-06,23.72,27.05,20.38,0.0,77.5,3.06,2022,11,6,4,6.670000000000002,0,22.045666666666666
2022-11-07,21.46,26.24,16.68,0.0,80.9,6.99,2022,11,0,4,9.559999999999999,0,22.155333333333335
2022-11-08,24.81,29.77,19.85,0.0,80.2,5.23,2022,11,1,4,9.919999999999998,0,22.095333333333333
2022-11-09,22.13,26.03,18.22,26.03,77.5,2.65,2022,11,2,4,7.810000000000002,1,22.145
2022-11-10,23.79,26.88,20.71,41.32,82.6,3.33,2022,11,3,4,6.169999999999998,1,22.241
2022-11-11,18.71,22.33,15.09,0.0,88.7,1.3,2022,11,4,4,7.239999999999998,0,22.327666666666666
2022-11-12,23.22,25.81,20.62,0.0,76.8,2.77,2022,11,5,4,5.189999999999998,0,22.343
2022-11-13,24.72,28.48,20.96,0.0,82.2,5.91,2022,11,6,4,7.52,0,22.34666666666667
2022-11-14,22.21,24.86,19.57,0.0,73.4,7.14,2022,11,0,4,5.289999999999999,0,22.38133333333333
2022-11-15,26.48,30.22,22.74,45.22,82.1,2.27,2022,11,1,4,7.48,1,22.471
2022-11-16,24.02,26.93,21.12,0.0,80.2,4.16,2022,11,2,4,5.809999999999999,0,22.700333333333333
2022-11-17,25.58,28.68,22.47,26.8,79.7,3.59,2022,11,3,4,6.210000000000001,1,22.877
2022-11-18,20.92,24.07,17.77,0.0,81.9,2.1,2022,11,4,4,6.300000000000001,0,22.89333333333333
2022-11-19,21.79,24.38,19.2,0.0,75.3,3.47,2022,11,5,4,5.18,0,23.031999999999996
2022-11-20,23.13,25.86,20.39,0.0,75.6,4.18,2022,11,6,4,5.469999999999999,0,23.160666666666668
2022-11-21,23.75,28.3,19.19,0.0,80.3,6.28,2022,11,0,4,9.11,0,23.158666666666665
2022-11-22,21.43,24.03,18.83,65.43,82.5,9.4,2022,11,1,4,5.200000000000003,1,23.233
2022-11-23,22.64,27.45,17.83,0.0,77.0,6.88,2022,11,2,4,9.620000000000001,0,23.226666666666667
2022-11-24,23.73,27.53,19.93,0.0,82.6,3.05,2022,11,3,4,7.600000000000001,0,23.165000000000003
2022-11-25,22.5,26.98,18.01,0.0,78.8,2.33,2022,11,4,4,8.969999999999999,0,23.22666666666667
2022-11-26,21.37,25.95,16.78,0.0,76.9,11.32,2022,11,5,4,9.169999999999998,0,23.086666666666666
2022-11-27,19.44,23.18,15.69,0.0,75.2,1.88,2022,11,6,4,7.49,0,23.140666666666668
2022-11-28,22.81,25.91,19.7,0.0,86.7,1.91,2022,11,0,4,6.210000000000001,0,23.105666666666664
2022-11-29,22.11,25.58,18.64,0.0,86.9,3.34,2022,11,1,4,6.939999999999998,0,23.068666666666665
2022-11-30,26.76,31.44,22.07,0.0,80.4,2.07,2022,11,2,4,9.370000000000001,0,23.178
2022-12-01,25.62,28.62,22.61,0.0,84.2,1.74,2022,12,3,4,6.010000000000002,0,23.14466666666667
2022-12-02,24.05,27.35,20.75,36.27,78.5,3.66,2022,12,4,4,6.600000000000001,1,23.175666666666665
2022-12-03,23.38,26.71,20.05,42.71,81.6,1.57,2022,12,5,4,6.66,1,23.028000000000002
2022-12-04,25.69,28.42,22.96,0.0,88.2,4.36,2022,12,6,4,5.460000000000001,0,23.192333333333334
2022-12-05,22.79,26.57,19.01,0.0,77.8,3.34,2022,12,0,4,7.559999999999999,0,23.229
2022-12-06,25.95,29.9,21.99,0.0,84.9,2.66,2022,12,1,4,7.91,0,23.265666666666664
2022-12-07,21.27,24.96,17.59,0.0,81.9,4.45,2022,12,2,4,7.370000000000001,0,23.32333333333333
2022-12-08,22.96,25.51,20.41,0.0,83.6,3.23,2022,12,3,4,5.100000000000001,0,23.360333333333337
2022-12-09,23.98,28.66,19.29,110.79,85.6,6.7,2022,12,4,4,9.370000000000001,1,23.355333333333338
2022-12-10,19.59,22.86,16.31,0.0,78.3,1.86,2022,12,5,4,6.550000000000001,0,23.457
2022-12-11,20.33,23.06,17.61,0.0,90.3,2.85,2022,12,6,4,5.449999999999999,0,23.507
2022-12-12,22.17,25.69,18.64,0.0,73.3,2.14,2022,12,0,4,7.050000000000001,0,23.648000000000003
2022-12-13,23.61,26.47,20.75,0.0,80.3,2.91,2022,12,1,4,5.719999999999999,0,23.802999999999997
2022-12-14,25.49,30.11,20.88,0.0,80.2,3.85,2022,12,2,4,9.23,0,23.844
2022-12-15,25.48,30.25,20.71,0.0,77.2,3.01,2022,12,3,4,9.54,0,23.81
2022-12-16,24.95,28.16,21.75,0.0,81.4,3.11,2022,12,4,4,6.41,0,23.68433333333333
2022-12-17,21.15,25.41,16.88,21.19,79.0,1.59,2022,12,5,4,8.530000000000001,1,23.547
2022-12-18,25.85,30.13,21.57,0.0,80.9,4.05,2022,12,6,4,8.559999999999999,0,23.536
2022-12-19,22.89,27.36,18.43,0.0,73.8,2.02,2022,12,0,4,8.93,0,23.462333333333333
2022-12-20,24.23,27.08,21.37,0.0,76.9,3.24,2022,12,1,4,5.709999999999997,0,23.477666666666668
2022-12-21,25.48,30.3,20.66,0.0,91.7,2.76,2022,12,2,4,9.64,0,23.534
2022-12-22,22.54,27.01,18.08,0.0,80.5,4.04,2022,12,3,4,8.930000000000003,0,23.487000000000002
2022-12-23,22.49,27.21,17.77,0.0,85.6,2.75,2022,12,4,4,9.440000000000001,0,23.531333333333336
2022-12-24,26.78,30.19,23.37,0.0,87.1,4.12,2022,12,5,4,6.82,0,23.563333333333333
2022-12-25,24.0,28.53,19.46,0.0,75.7,5.07,2022,12,6,4,9.07,0,23.575333333333333
2022-12-26,25.6,30.26,20.95,0.0,79.7,3.03,2022,12,0,4,9.310000000000002,0,23.802333333333333
2022-12-27,24.09,28.21,19.98,0.0,85.0,10.67,2022,12,1,4,8.23,0,23.988333333333333
2022-12-28,24.04,27.77,20.31,12.08,79.0,4.88,2022,12,2,4,7.460000000000001,1,23.889333333333337
2022-12-29,21.09,23.98,18.21,0.0,78.3,5.23,2022,12,3,4,5.77,0,24.051666666666666
2022-12-30,22.99,26.53,19.44,0.0,82.0,3.1,2022,12,4,4,7.09,0,24.007333333333335
2022-12-31,21.5,24.82,18.18,0.0,79.1,5.72,2022,12,5,4,6.640000000000001,0,23.983
2023-01-01,23.72,28.49,18.95,0.0,90.7,3.51,2023,1,6,1,9.54,0,23.92966666666667
2023-01-02,21.17,24.53,17.81,0.0,84.3,4.43,2023,1,0,1,6.720000000000002,0,23.990333333333332
2023-01-03,26.15,29.63,22.66,0.0,78.1,3.94,2023,1,1,1,6.969999999999999,0,23.895666666666667
2023-01-04,24.48,29.36,19.6,0.0,75.5,3.01,2023,1,2,1,9.759999999999998,0,24.047666666666665
2023-01-05,24.54,28.3,20.77,0.0,80.4,2.79,2023,1,3,1,7.530000000000001,0,24.041999999999998
2023-01-06,22.6,26.0,19.2,0.0,92.4,5.59,2023,1,4,1,6.800000000000001,0,24.07133333333333
2023-01-07,23.92,28.2,19.63,0.0,83.1,3.15,2023,1,5,1,8.57,0,24.12633333333333
2023-01-08,24.34,27.73,20.96,54.74,85.0,1.59,2023,1,6,1,6.77,1,24.170666666666662
2023-01-09,26.4,28.93,23.88,33.9,78.0,11.93,2023,1,0,1,5.050000000000001,1,24.06133333333333
2023-01-10,25.91,28.49,23.32,54.45,79.5,5.41,2023,1,1,1,5.169999999999998,1,24.043999999999997
2023-01-11,19.2,22.39,16.02,3.48,84.5,3.33,2023,1,2,1,6.370000000000001,1,23.981333333333332
2023-01-12,28.48,32.34,24.62,0.0,83.2,9.04,2023,1,3,1,7.720000000000002,0,23.972
2023-01-13,24.16,27.69,20.63,0.0,86.1,2.35,2023,1,4,1,7.060000000000002,0,23.975
2023-01-14,24.75,27.33,22.17,0.0,82.5,2.52,2023,1,5,1,5.159999999999997,0,24.096
2023-01-15,23.35,27.25,19.44,0.0,80.9,4.0,2023,1,6,1,7.809999999999999,0,24.071
2023-01-16,22.97,27.39,18.55,0.0,84.2,3.29,2023,1,0,1,8.84,0,24.22666666666667
2023-01-17,23.01,26.6,19.43,0.0,80.0,8.89,2023,1,1,1,7.170000000000002,0,24.322666666666667
2023-01-18,27.45,31.23,23.68,18.91,85.2,3.2,2023,1,2,1,7.550000000000001,1,24.406000000000002
2023-01-19,24.06,28.32,19.8,0.0,85.0,3.28,2023,1,3,1,8.52,0,24.376666666666665
2023-01-20,26.36,29.6,23.11,0.0,83.6,3.8,2023,1,4,1,6.490000000000002,0,24.40466666666667
2023-01-21,24.19,29.17,19.21,0.0,87.6,12.31,2023,1,5,1,9.96,0,24.41133333333333
2023-01-22,23.82,28.26,19.38,0.0,83.3,1.57,2023,1,6,1,8.880000000000003,0,24.446333333333335
2023-01-23,23.5,27.75,19.25,0.0,78.8,3.93,2023,1,0,1,8.5,0,24.474333333333334
2023-01-24,23.48,27.64,19.33,0.0,79.6,1.71,2023,1,1,1,8.310000000000002,0,24.410999999999998
2023-01-25,23.72,28.39,19.04,0.0,82.4,6.26,2023,1,2,1,9.350000000000001,0,24.377666666666663
2023-01-26,23.81,27.28,20.33,0.0,78.3,3.16,2023,1,3,1,6.950000000000003,0,24.401
2023-01-27,24.13,27.36,20.9,0.0,86.0,4.48,2023,1,4,1,6.460000000000001,0,24.458000000000002
2023-01-28,24.72,28.61,20.83,0.0,76.2,2.52,2023,1,5,1,7.780000000000001,0,24.262666666666668
2023-01-29,22.24,27.14,17.35,0.0,85.2,5.46,2023,1,6,1,9.79,0,24.24833333333333
2023-01-30,26.17,29.85,22.48,0.0,82.7,3.98,2023,1,0,1,7.370000000000001,0,24.364666666666665
2023-01-31,26.6,31.43,21.76,0.0,72.8,8.29,2023,1,1,1,9.669999999999998,0,24.354
2023-02-01,23.67,28.38,18.97,0.0,81.8,1.96,2023,2,2,1,9.41,0,24.355666666666668
2023-02-02,25.27,28.38,22.16,0.0,79.4,2.49,2023,2,3,1,6.219999999999999,0,24.479333333333333
2023-02-03,25.32,28.29,22.35,0.0,85.8,4.89,2023,2,4,1,5.939999999999998,0,24.454
2023-02-04,24.74,29.07,20.41,0.0,80.4,1.36,2023,2,5,1,8.66,0,24.452666666666666
2023-02-05,23.65,27.97,19.34,40.39,82.9,3.18,2023,2,6,1,8.629999999999999,1,24.386666666666667
